ola,A_001_001,A_003_021,A_003_031,A_007_001,A_007_071,B_001_101,B_006_061,C_001_031,C_003_003_011,C_006_003_011,D_001_001,D_001_021,D_001_041,D_001_061,D_001_091,D_001_131,G_002_011,G_005_001,H_001_011,H_002_011,H_002_031,H_002_041,H_002_101,H_002_111,H_002_131,H_002_161,H_002_241,I_001_001,S_001,S_002,S_101,S_200,S_301,S_700,S_701,X_001,X_002,X_004,X_008,X_020,pais_nombre,pais_iso3
LAT1997,-1,6.0,3,2,8,,,,1,3,3,,,3.0,,3.0,,,2,3,,3,2,2,3,3,3,2,1,21,6.0,3,2,1,,170,1997,-7,,2.02,Colombia,COL
LAT1997,3,6.0,1,1,8,,,,2,3,4,,,2.0,,2.0,,,2,1,,1,1,1,1,1,1,2,2,35,3.0,4,2,1,,170,1997,-7,,0.24,Colombia,COL
LAT1997,1,5.0,2,4,5,,,,2,3,3,,,3.0,,3.0,,,2,4,,4,2,4,4,4,4,1,2,37,6.0,6,2,1,,170,1997,-7,,0.44,Colombia,COL
LAT1997,1,7.0,3,3,5,,,,1,3,3,,,4.0,,3.0,,,2,2,,3,2,1,2,2,4,1,1,19,5.0,3,2,1,,170,1997,-7,,5.09,Colombia,COL
LAT1997,1,6.0,3,4,5,,,,1,3,3,,,3.0,,2.0,,,2,3,,3,1,3,2,2,4,2,1,60,4.0,3,2,1,,170,1997,-7,,2.02,Colombia,COL
LAT1997,2,6.0,3,3,6,,,,1,4,5,,,3.0,,3.0,,,2,3,,3,3,1,2,3,3,2,2,21,6.0,3,2,1,,170,1997,-7,,0.31,Colombia,COL
LAT1997,1,7.0,3,3,5,,,,3,3,4,,,2.0,,1.0,,,2,3,,1,1,1,2,1,2,2,2,40,7.0,3,1,1,,170,1997,-7,,0.53,Colombia,COL
LAT1997,1,8.0,2,3,-6,,,,1,2,4,,,4.0,,3.0,,,2,2,,2,1,3,1,3,2,1,1,44,6.0,1,1,1,,170,1997,-7,,0.16,Colombia,COL
LAT1997,3,-1.0,4,2,9,,,,1,3,3,,,2.0,,3.0,,,2,3,,3,2,3,3,3,3,2,1,28,3.0,2,2,1,,170,1997,-7,,1.13,Colombia,COL
LAT1997,1,6.0,2,4,-6,,,,4,4,4,,,2.0,,1.0,,,2,2,,2,1,2,2,2,2,2,2,70,2.0,-2,1,1,,170,1997,-7,,0.03,Colombia,COL
LAT1997,1,7.0,3,4,4,,,,2,3,3,,,2.0,,2.0,,,2,3,,3,1,3,2,2,4,1,1,28,7.0,3,1,1,,170,1997,-7,,0.1,Colombia,COL
LAT1997,3,-1.0,4,2,5,,,,1,4,4,,,4.0,,4.0,,,1,4,,4,4,4,4,2,4,1,2,34,6.0,4,2,16,,170,1997,-7,,1.76,Colombia,COL
LAT1997,1,8.0,1,3,8,,,,3,1,4,,,2.0,,2.0,,,2,3,,3,3,3,3,3,3,2,2,75,7.0,5,2,1,,170,1997,-7,,0.61,Colombia,COL
LAT1997,1,2.0,4,2,-2,,,,5,3,4,,,3.0,,2.0,,,1,4,,3,3,2,4,4,3,2,1,73,6.0,5,1,15,,170,1997,-7,,0.84,Colombia,COL
LAT1997,1,8.0,3,3,7,,,,3,2,4,,,5.0,,1.0,,,2,1,,1,1,1,1,1,1,2,2,45,7.0,1,1,1,,170,1997,-7,,0.53,Colombia,COL
LAT1997,2,3.0,2,3,-2,,,,2,3,5,,,4.0,,3.0,,,1,3,,3,3,3,3,3,3,1,2,58,2.0,6,3,1,,170,1997,-7,,0.16,Colombia,COL
LAT1997,1,7.0,4,4,5,,,,5,4,3,,,3.0,,3.0,,,1,3,,3,2,3,2,2,4,2,2,25,5.0,6,2,1,,170,1997,-7,,0.36,Colombia,COL
LAT1997,1,8.0,1,3,8,,,,1,3,1,,,3.0,,2.0,,,1,4,,3,2,4,4,-2,4,2,1,68,2.0,5,4,1,,188,1997,-7,,1.0,Costa Rica,CRI
LAT1997,1,10.0,1,1,9,,,,4,3,3,,,2.0,,1.0,,,1,3,,3,1,1,1,-2,3,2,2,68,3.0,6,2,1,,188,1997,-7,,1.0,Costa Rica,CRI
LAT1997,2,7.0,1,3,5,,,,1,4,4,,,3.0,,1.0,,,2,2,,2,2,2,2,-2,2,2,1,21,-2.0,3,2,1,,188,1997,-7,,1.0,Costa Rica,CRI
LAT1997,1,7.0,2,1,7,,,,1,2,3,,,2.0,,3.0,,,1,2,,1,1,2,1,-2,2,2,2,23,-2.0,6,3,1,,188,1997,-7,,1.0,Costa Rica,CRI
LAT1997,1,8.0,3,4,8,,,,2,3,3,,,2.0,,1.0,,,2,3,,3,1,3,3,-2,3,2,2,18,3.0,3,3,1,,188,1997,-7,,1.0,Costa Rica,CRI
LAT1997,1,6.0,1,3,-1,,,,5,3,3,,,3.0,,3.0,,,2,2,,2,1,2,3,-2,4,2,1,22,3.0,4,4,1,,188,1997,-7,,1.0,Costa Rica,CRI
LAT1997,1,8.0,2,3,8,,,,1,3,4,,,3.0,,3.0,,,2,1,,2,1,2,1,-2,2,2,2,52,2.0,1,3,1,,188,1997,-7,,1.0,Costa Rica,CRI
LAT1997,1,10.0,1,4,5,,,,2,2,3,,,3.0,,2.0,,,2,3,,3,2,3,3,-2,3,2,1,36,4.0,3,2,1,,188,1997,-7,,1.0,Costa Rica,CRI
LAT1997,1,10.0,1,3,7,,,,4,3,4,,,3.0,,2.0,,,1,2,,1,1,1,3,-2,3,1,1,40,3.0,1,3,1,,188,1997,-7,,1.0,Costa Rica,CRI
LAT1997,1,7.0,1,1,0,,,,1,2,1,,,1.0,,1.0,,,1,3,,3,1,3,3,-2,3,1,2,35,3.0,6,3,1,,188,1997,-7,,1.0,Costa Rica,CRI
LAT1997,1,99.0,1,4,7,,,,1,3,3,,,3.0,,2.0,,,2,4,,1,1,1,4,-2,4,2,2,32,3.0,6,2,1,,188,1997,-7,,1.0,Costa Rica,CRI
LAT1997,1,6.0,2,4,5,,,,1,4,5,,,4.0,,4.0,,,2,3,,3,1,3,3,-2,3,1,1,48,3.0,3,3,5,,188,1997,-7,,1.0,Costa Rica,CRI
LAT1997,1,8.0,2,2,10,,,,1,4,5,,,3.0,,3.0,,,2,3,,3,4,4,3,-2,4,1,2,52,3.0,-2,1,1,,188,1997,-7,,1.0,Costa Rica,CRI
LAT1997,1,8.0,1,3,8,,,,1,3,4,,,3.0,,3.0,,,1,4,,-2,3,4,4,-2,4,2,1,57,3.0,3,3,1,,188,1997,-7,,1.0,Costa Rica,CRI
LAT1997,1,8.0,2,3,8,,,,1,3,3,,,3.0,,3.0,,,1,4,,3,1,4,1,-2,4,2,1,93,4.0,5,3,1,,188,1997,-7,,1.0,Costa Rica,CRI
LAT1997,1,7.0,2,4,8,,,,1,3,3,,,2.0,,4.0,,,1,1,,3,2,3,1,-2,1,2,2,19,2.0,6,4,1,,188,1997,-7,,1.0,Costa Rica,CRI
LAT1997,2,4.0,1,4,4,,,,1,1,4,,,1.0,,3.0,,,1,2,,2,1,2,2,-2,2,2,2,29,3.0,6,3,2,,188,1997,-7,,1.0,Costa Rica,CRI
LAT1997,2,7.0,2,2,9,,,,4,3,2,,,3.0,,2.0,,,1,-2,,-2,-2,-2,-2,-2,-2,1,1,32,3.0,3,1,1,,188,1997,-7,,1.0,Costa Rica,CRI
LAT1997,1,5.0,3,1,5,,,,3,1,3,,,3.0,,3.0,,,-2,4,,3,1,3,4,-2,4,1,1,30,6.0,1,2,1,,188,1997,-7,,1.0,Costa Rica,CRI
LAT1997,3,8.0,4,3,8,,,,1,3,4,,,4.0,,3.0,,,2,4,,4,1,3,2,-2,4,1,2,26,3.0,6,3,1,,188,1997,-7,,1.0,Costa Rica,CRI
LAT1997,1,7.0,1,4,6,,,,1,3,5,,,3.0,,2.0,,,2,-2,,-2,1,-2,-2,-2,-2,2,2,51,2.0,6,1,1,,188,1997,-7,,1.0,Costa Rica,CRI
LAT1997,1,5.0,1,1,7,,,,1,1,3,,,3.0,,1.0,,,1,2,,2,1,2,2,-2,2,1,2,25,-2.0,3,3,2,,188,1997,-7,,1.0,Costa Rica,CRI
LAT1997,1,7.0,2,4,5,,,,1,4,3,,,3.0,,2.0,,,2,3,,3,4,3,2,-2,3,2,1,30,5.0,1,2,7,,188,1997,-7,,1.0,Costa Rica,CRI
LAT1997,1,8.0,3,2,8,,,,3,3,2,,,2.0,,2.0,,,1,3,,3,1,3,3,-2,3,2,2,18,7.0,5,3,1,,188,1997,-7,,1.0,Costa Rica,CRI
LAT1997,1,7.0,3,3,10,,,,3,3,3,,,3.0,,2.0,,,2,4,,3,3,4,4,-2,4,2,2,23,3.0,1,3,1,,188,1997,-7,,1.0,Costa Rica,CRI
LAT1997,1,10.0,4,3,3,,,,1,3,3,,,3.0,,3.0,,,2,4,,4,1,4,4,4,4,2,1,55,-2.0,1,1,1,,218,1997,-7,,1.0,Ecuador,ECU
LAT1997,1,10.0,2,4,10,,,,1,3,4,,,4.0,,2.0,,,2,4,,2,1,2,2,2,4,2,2,26,5.0,6,3,1,,218,1997,-7,,1.0,Ecuador,ECU
LAT1997,1,1.0,2,4,8,,,,1,4,5,,,3.0,,3.0,,,2,3,,1,1,3,1,2,3,1,1,66,3.0,1,5,1,,218,1997,-7,,1.0,Ecuador,ECU
LAT1997,3,2.0,3,4,0,,,,3,3,3,,,2.0,,2.0,,,2,4,,4,4,4,4,4,4,1,2,22,5.0,1,2,1,,218,1997,-7,,1.0,Ecuador,ECU
LAT1997,1,6.0,4,3,7,,,,1,4,3,,,3.0,,2.0,,,1,3,,4,1,3,2,2,3,1,1,29,5.0,3,3,1,,218,1997,-7,,1.0,Ecuador,ECU
LAT1997,2,5.0,4,4,5,,,,4,3,3,,,2.0,,2.0,,,2,3,,3,1,4,4,3,4,2,1,35,-2.0,3,3,1,,218,1997,-7,,1.0,Ecuador,ECU
LAT1997,1,9.0,3,4,3,,,,2,4,3,,,2.0,,1.0,,,2,3,,3,1,2,1,2,3,1,2,50,-2.0,1,2,1,,218,1997,-7,,1.0,Ecuador,ECU
LAT1997,3,4.0,1,4,3,,,,3,4,4,,,3.0,,3.0,,,2,3,,2,1,2,2,1,3,2,2,19,6.0,1,4,1,,218,1997,-7,,1.0,Ecuador,ECU
LAT1997,3,3.0,1,2,3,,,,4,3,3,,,3.0,,2.0,,,2,3,,3,1,3,2,2,3,1,1,21,3.0,7,3,1,,218,1997,-7,,1.0,Ecuador,ECU
LAT1997,3,4.0,3,4,5,,,,4,3,4,,,2.0,,2.0,,,2,4,,3,1,3,3,3,4,2,2,30,7.0,2,2,1,,218,1997,-7,,1.0,Ecuador,ECU
LAT1997,1,2.0,3,4,0,,,,1,3,5,,,3.0,,3.0,,,2,3,,3,1,3,3,1,3,2,2,25,-2.0,1,4,1,,218,1997,-7,,1.0,Ecuador,ECU
LAT1997,1,9.0,4,1,3,,,,1,1,4,,,3.0,,3.0,,,2,2,,2,2,2,2,2,2,2,2,30,3.0,6,2,1,,218,1997,-7,,1.0,Ecuador,ECU
LAT1997,3,2.0,3,3,-1,,,,-2,2,2,,,2.0,,-2.0,,,2,3,,2,1,3,3,1,3,2,2,23,6.0,7,2,1,,218,1997,-7,,1.0,Ecuador,ECU
LAT1997,2,4.0,3,3,5,,,,1,3,3,,,4.0,,2.0,,,2,4,,3,1,4,3,3,3,1,2,55,3.0,6,2,1,,218,1997,-7,,1.0,Ecuador,ECU
LAT1997,2,5.0,3,4,4,,,,2,4,4,,,2.0,,1.0,,,1,4,,3,3,4,4,3,3,1,2,42,6.0,6,2,1,,218,1997,-7,,1.0,Ecuador,ECU
LAT1997,1,7.0,3,2,7,,,,1,3,3,,,3.0,,3.0,,,2,3,,1,1,2,2,1,4,1,1,34,6.0,1,1,1,,218,1997,-7,,1.0,Ecuador,ECU
LAT1997,3,5.0,3,3,7,,,,3,3,4,,,3.0,,3.0,,,2,3,,1,1,1,1,1,3,1,2,50,-2.0,1,3,1,,218,1997,-7,,1.0,Ecuador,ECU
LAT1997,3,3.0,1,4,-6,,,,2,3,3,,,4.0,,2.0,,,2,3,,3,3,3,2,1,3,2,1,38,-2.0,1,3,1,,218,1997,-7,,1.0,Ecuador,ECU
LAT1997,3,6.0,3,3,7,,,,1,3,4,,,3.0,,2.0,,,2,-2,,-2,1,-2,-2,1,-2,1,1,43,-2.0,1,3,1,,218,1997,-7,,1.0,Ecuador,ECU
LAT1997,2,5.0,1,1,6,,,,1,3,2,,,3.0,,3.0,,,2,3,,2,2,3,2,2,2,1,1,32,5.0,1,3,1,,218,1997,-7,,1.0,Ecuador,ECU
LAT1997,1,-2.0,2,4,-6,,,,3,3,3,,,3.0,,3.0,,,2,4,,4,4,4,4,4,4,2,1,37,6.0,1,3,2,,320,1997,-7,,1.0,Guatemala,GTM
LAT1997,1,-2.0,3,2,5,,,,3,3,3,,,3.0,,2.0,,,1,-2,,-2,2,-2,-2,-2,-2,2,1,38,1.0,1,5,1,,320,1997,-7,,1.0,Guatemala,GTM
LAT1997,-1,-2.0,-1,4,-1,,,,1,3,3,,,3.0,,2.0,,,2,4,,4,4,4,4,4,4,2,1,32,5.0,3,3,1,,320,1997,-7,,1.0,Guatemala,GTM
LAT1997,3,10.0,3,4,-2,,,,1,3,3,,,3.0,,2.0,,,2,2,,2,4,2,2,2,2,2,1,49,1.0,-2,5,15,,320,1997,-7,,1.0,Guatemala,GTM
LAT1997,2,5.0,-2,1,9,,,,2,2,1,,,3.0,,1.0,,,1,1,,3,1,-1,3,2,2,1,1,28,7.0,1,2,2,,320,1997,-7,,1.0,Guatemala,GTM
LAT1997,1,6.0,3,3,4,,,,4,4,5,,,2.0,,1.0,,,2,3,,2,4,4,2,4,3,1,1,33,1.0,1,4,1,,320,1997,-7,,1.0,Guatemala,GTM
LAT1997,2,-1.0,2,1,3,,,,4,1,2,,,3.0,,1.0,,,2,2,,2,2,2,1,2,2,2,2,25,-2.0,1,3,6,,320,1997,-7,,1.0,Guatemala,GTM
LAT1997,-2,-1.0,3,-2,7,,,,-2,-2,-2,,,4.0,,-2.0,,,2,-1,,1,1,-1,-1,-1,-1,1,1,21,5.0,2,3,1,,320,1997,-7,,1.0,Guatemala,GTM
LAT1997,1,5.0,3,1,2,,,,1,4,4,,,2.0,,1.0,,,2,3,,3,4,4,4,4,4,1,2,24,5.0,7,1,12,,320,1997,-7,,1.0,Guatemala,GTM
LAT1997,3,7.0,4,4,5,,,,1,3,1,,,2.0,,3.0,,,1,1,,3,1,3,1,3,2,1,1,40,-2.0,1,4,1,,320,1997,-7,,1.0,Guatemala,GTM
LAT1997,1,-2.0,3,3,0,,,,1,-2,5,,,3.0,,-1.0,,,2,3,,3,3,4,1,3,4,2,2,47,-2.0,6,3,1,,320,1997,-7,,1.0,Guatemala,GTM
LAT1997,1,8.0,2,2,7,,,,1,1,1,,,3.0,,2.0,,,1,2,,3,1,3,3,2,2,2,2,38,-2.0,6,2,1,,320,1997,-7,,1.0,Guatemala,GTM
LAT1997,1,7.0,1,2,2,,,,4,2,3,,,3.0,,1.0,,,1,2,,2,2,2,1,1,2,2,2,50,-2.0,6,3,1,,320,1997,-7,,1.0,Guatemala,GTM
LAT1997,2,2.0,2,4,6,,,,1,4,4,,,3.0,,2.0,,,2,3,,3,3,3,3,3,3,2,1,60,-2.0,3,3,5,,320,1997,-7,,1.0,Guatemala,GTM
LAT1997,-2,8.0,-2,1,7,,,,2,-2,2,,,2.0,,-1.0,,,1,4,,4,4,4,4,4,4,1,1,20,-2.0,-2,1,1,,320,1997,-7,,1.0,Guatemala,GTM
LAT1997,1,4.0,2,2,4,,,,2,2,1,,,2.0,,2.0,,,1,-2,,-2,-2,-2,-2,-2,-2,1,2,55,2.0,4,4,4,,320,1997,-7,,1.0,Guatemala,GTM
LAT1997,3,8.0,1,2,0,,,,1,1,3,,,3.0,,2.0,,,2,-2,,3,1,-2,-2,2,-2,1,1,40,1.0,-2,4,5,,320,1997,-7,,1.0,Guatemala,GTM
LAT1997,1,7.0,1,2,4,,,,4,2,3,,,3.0,,1.0,,,1,2,,2,2,2,1,1,2,2,2,20,5.0,2,3,8,,320,1997,-7,,1.0,Guatemala,GTM
LAT1997,1,4.0,3,4,5,,,,1,3,5,,,4.0,,3.0,,,2,4,,3,1,4,1,4,4,2,1,29,-2.0,1,3,1,,320,1997,-7,,1.0,Guatemala,GTM
LAT1997,1,4.0,1,2,0,,,,2,1,3,,,2.0,,2.0,,,2,2,,3,1,2,-2,-2,2,2,1,48,5.0,1,3,3,,320,1997,-7,,1.0,Guatemala,GTM
LAT1997,1,7.0,2,2,3,,,,4,2,3,,,3.0,,1.0,,,1,2,,2,2,2,1,1,2,2,1,29,-2.0,-2,4,1,,320,1997,-7,,1.0,Guatemala,GTM
LAT1997,1,8.0,1,3,6,,,,4,3,4,,,3.0,,3.0,,,1,3,,-1,1,3,3,-1,3,2,2,34,3.0,1,2,3,,340,1997,-7,,1.0,Honduras,HND
LAT1997,1,6.0,1,4,10,,,,3,1,5,,,5.0,,2.0,,,1,4,,4,1,4,4,4,4,2,2,21,6.0,7,1,1,,340,1997,-7,,1.0,Honduras,HND
LAT1997,1,5.0,2,1,10,,,,2,3,2,,,2.0,,3.0,,,2,2,,2,2,2,1,1,2,2,2,18,6.0,7,3,1,,340,1997,-7,,1.0,Honduras,HND
LAT1997,1,10.0,1,1,8,,,,1,3,5,,,3.0,,2.0,,,1,1,,1,1,1,1,1,1,1,1,23,5.0,1,1,1,,340,1997,-7,,1.0,Honduras,HND
LAT1997,2,3.0,2,3,8,,,,1,2,4,,,5.0,,2.0,,,1,1,,1,1,1,2,1,1,2,2,48,5.0,2,2,1,,340,1997,-7,,1.0,Honduras,HND
LAT1997,1,3.0,3,-1,9,,,,4,4,5,,,4.0,,2.0,,,2,4,,4,1,4,4,4,4,2,1,18,4.0,7,3,1,,340,1997,-7,,1.0,Honduras,HND
LAT1997,1,5.0,1,4,9,,,,1,1,3,,,3.0,,-2.0,,,1,1,,1,1,1,1,1,1,1,2,42,4.0,1,3,1,,340,1997,-7,,1.0,Honduras,HND
LAT1997,1,7.0,1,1,8,,,,1,1,2,,,4.0,,1.0,,,1,1,,1,1,1,1,1,1,1,1,70,4.0,1,2,1,,340,1997,-7,,1.0,Honduras,HND
LAT1997,1,6.0,2,3,6,,,,3,3,4,,,3.0,,3.0,,,2,2,,3,2,3,3,2,3,2,1,52,3.0,1,2,1,,340,1997,-7,,1.0,Honduras,HND
LAT1997,2,6.0,4,4,8,,,,1,1,4,,,4.0,,3.0,,,2,4,,2,1,3,4,4,4,1,1,23,5.0,3,3,1,,340,1997,-7,,1.0,Honduras,HND
LAT1997,-2,4.0,3,3,9,,,,1,3,4,,,3.0,,3.0,,,1,1,,4,1,1,2,4,3,2,1,52,3.0,4,4,1,,340,1997,-7,,1.0,Honduras,HND
LAT1997,1,6.0,4,2,10,,,,4,4,4,,,4.0,,4.0,,,2,1,,1,1,1,1,1,1,1,2,29,3.0,6,3,1,,340,1997,-7,,1.0,Honduras,HND
LAT1997,1,1.0,1,4,9,,,,-2,3,5,,,3.0,,3.0,,,2,2,,3,1,2,2,2,2,2,2,30,1.0,1,3,1,,340,1997,-7,,1.0,Honduras,HND
LAT1997,1,3.0,3,4,3,,,,1,3,4,,,3.0,,3.0,,,1,3,,3,3,3,3,3,3,2,1,29,3.0,2,4,1,,340,1997,-7,,1.0,Honduras,HND
LAT1997,2,5.0,2,3,5,,,,1,3,4,,,4.0,,3.0,,,1,3,,2,1,3,4,2,3,2,1,37,3.0,2,3,1,,340,1997,-7,,1.0,Honduras,HND
LAT1997,1,6.0,3,1,6,,,,3,3,2,,,1.0,,3.0,,,1,3,,2,1,4,4,3,3,2,2,21,5.0,6,2,1,,340,1997,-7,,1.0,Honduras,HND
LAT1997,1,10.0,1,4,0,,,,4,3,4,,,4.0,,-2.0,,,2,1,,1,1,1,1,1,1,2,2,72,1.0,1,4,1,,340,1997,-7,,1.0,Honduras,HND
LAT1997,3,8.0,2,3,8,,,,2,3,3,,,3.0,,2.0,,,2,1,,2,1,1,2,1,2,2,2,44,3.0,6,2,1,,340,1997,-7,,1.0,Honduras,HND
LAT1997,3,6.0,3,3,-1,,,,2,-1,2,,,3.0,,3.0,,,2,1,,1,1,1,4,1,4,2,2,45,1.0,6,4,1,,340,1997,-7,,1.0,Honduras,HND
LAT1997,1,7.0,3,1,10,,,,4,3,4,,,2.0,,3.0,,,2,3,,1,1,3,3,1,3,2,2,54,5.0,6,1,1,,340,1997,-7,,1.0,Honduras,HND
LAT1997,1,8.0,1,1,7,,,,1,1,3,,,2.0,,3.0,,,2,1,,1,1,1,1,1,1,2,2,25,5.0,2,2,1,,340,1997,-7,,1.0,Honduras,HND
LAT1997,1,8.0,1,2,6,,,,3,3,2,,,3.0,,2.0,,,1,2,,3,1,3,2,3,2,1,2,43,7.0,2,2,5,,340,1997,-7,,1.0,Honduras,HND
LAT1997,1,3.0,1,4,9,,,,1,3,5,,,4.0,,3.0,,,2,3,,3,1,3,3,1,3,1,2,45,5.0,6,1,1,,340,1997,-7,,1.0,Honduras,HND
LAT1997,2,5.0,3,4,1,,,,3,3,3,,,3.0,,2.0,,,2,3,,4,3,3,4,4,4,1,1,30,3.0,1,3,1,,340,1997,-7,,1.0,Honduras,HND
LAT1997,1,7.0,1,2,8,,,,4,3,1,,,1.0,,1.0,,,1,1,,1,1,1,1,1,1,1,1,43,5.0,1,5,1,,340,1997,-7,,1.0,Honduras,HND
LAT1997,1,5.0,2,3,5,,,,3,4,5,,,4.0,,2.0,,,1,4,,4,3,4,2,3,3,1,2,28,3.0,6,3,1,,484,1997,-7,,1.0,México,MEX
LAT1997,2,6.0,2,2,5,,,,2,4,4,,,4.0,,2.0,,,1,3,,3,2,3,3,3,3,2,1,43,6.0,1,3,1,,484,1997,-7,,1.0,México,MEX
LAT1997,1,6.0,3,4,8,,,,1,2,5,,,2.0,,2.0,,,1,3,,4,2,4,3,3,3,2,1,30,7.0,2,2,1,,484,1997,-7,,1.0,México,MEX
LAT1997,1,2.0,3,3,5,,,,1,4,4,,,5.0,,3.0,,,2,3,,4,2,4,3,2,3,1,2,43,4.0,6,4,1,,484,1997,-7,,1.0,México,MEX
LAT1997,1,5.0,2,2,5,,,,2,2,3,,,2.0,,2.0,,,1,3,,3,2,3,4,2,4,2,2,43,2.0,1,2,1,,484,1997,-7,,1.0,México,MEX
LAT1997,2,7.0,1,1,7,,,,2,1,2,,,2.0,,3.0,,,2,2,,1,1,3,1,1,3,2,2,22,5.0,7,3,1,,484,1997,-7,,1.0,México,MEX
LAT1997,1,4.0,3,2,-1,,,,5,4,3,,,4.0,,3.0,,,2,-1,,1,2,4,3,1,3,1,1,25,4.0,4,3,12,,484,1997,-7,,1.0,México,MEX
LAT1997,2,6.0,2,3,3,,,,1,4,3,,,4.0,,3.0,,,1,4,,3,3,4,3,3,3,1,1,36,3.0,-2,3,12,,484,1997,-7,,1.0,México,MEX
LAT1997,1,7.0,3,3,3,,,,3,3,3,,,3.0,,3.0,,,1,3,,3,4,4,2,2,3,-1,1,52,5.0,3,3,15,,484,1997,-7,,1.0,México,MEX
LAT1997,3,8.0,3,2,6,,,,4,2,3,,,1.0,,2.0,,,2,1,,3,3,2,1,2,1,2,2,50,1.0,6,3,2,,484,1997,-7,,1.0,México,MEX
LAT1997,1,5.0,4,3,6,,,,1,2,2,,,2.0,,3.0,,,1,2,,1,1,3,4,3,4,1,1,31,2.0,1,4,1,,484,1997,-7,,1.0,México,MEX
LAT1997,3,5.0,2,2,8,,,,1,3,4,,,3.0,,2.0,,,2,2,,2,2,3,3,3,3,1,2,24,5.0,6,3,12,,484,1997,-7,,1.0,México,MEX
LAT1997,1,4.0,1,2,3,,,,1,1,3,,,-1.0,,2.0,,,1,2,,1,1,3,1,1,3,1,1,40,4.0,2,4,1,,484,1997,-7,,1.0,México,MEX
LAT1997,1,8.0,2,2,8,,,,5,3,2,,,3.0,,2.0,,,2,2,,2,2,2,3,1,2,1,1,19,5.0,7,3,16,,484,1997,-7,,1.0,México,MEX
LAT1997,2,6.0,3,1,6,,,,2,3,4,,,3.0,,4.0,,,1,2,,3,3,3,3,2,3,2,1,20,7.0,6,4,4,,484,1997,-7,,1.0,México,MEX
LAT1997,2,7.0,2,2,4,,,,1,4,2,,,3.0,,2.0,,,2,1,,2,2,2,2,2,2,1,2,33,4.0,3,2,1,,484,1997,-7,,1.0,México,MEX
LAT1997,1,5.0,4,3,-1,,,,2,3,4,,,3.0,,4.0,,,2,3,,4,1,3,2,2,3,1,2,48,-2.0,6,3,1,,484,1997,-7,,1.0,México,MEX
LAT1997,2,6.0,1,1,2,,,,1,2,3,,,2.0,,2.0,,,1,4,,3,1,2,2,1,3,1,1,23,1.0,1,4,7,,484,1997,-7,,1.0,México,MEX
LAT1997,1,5.0,2,3,-2,,,,2,3,4,,,2.0,,4.0,,,1,-1,,4,3,4,-1,4,-1,2,2,30,2.0,1,3,1,,558,1997,-7,,1.0,Nicaragua,NIC
LAT1997,1,3.0,1,1,7,,,,1,1,1,,,2.0,,1.0,,,1,2,,3,1,1,1,2,-2,1,1,40,3.0,1,4,1,,558,1997,-7,,1.0,Nicaragua,NIC
LAT1997,1,6.0,2,2,6,,,,2,2,4,,,4.0,,3.0,,,1,3,,4,2,4,1,3,2,2,1,40,5.0,2,3,1,,558,1997,-7,,1.0,Nicaragua,NIC
LAT1997,1,3.0,3,2,5,,,,1,3,4,,,3.0,,3.0,,,2,4,,4,4,4,3,4,4,1,1,20,4.0,7,2,3,,558,1997,-7,,1.0,Nicaragua,NIC
LAT1997,1,-2.0,2,2,6,,,,2,2,2,,,2.0,,2.0,,,1,4,,3,1,3,4,1,4,1,1,33,3.0,1,1,1,,558,1997,-7,,1.0,Nicaragua,NIC
LAT1997,1,6.0,3,3,5,,,,1,3,4,,,3.0,,3.0,,,2,3,,1,1,1,1,3,3,1,1,19,4.0,7,1,1,,558,1997,-7,,1.0,Nicaragua,NIC
LAT1997,1,6.0,3,3,5,,,,2,3,4,,,4.0,,3.0,,,1,2,,2,2,2,2,2,2,2,1,45,4.0,2,3,1,,558,1997,-7,,1.0,Nicaragua,NIC
LAT1997,1,8.0,1,1,7,,,,3,1,1,,,1.0,,2.0,,,1,1,,2,3,2,1,2,1,1,2,38,3.0,6,2,12,,558,1997,-7,,1.0,Nicaragua,NIC
LAT1997,1,6.0,3,3,10,,,,5,4,3,,,1.0,,2.0,,,1,4,,3,1,3,2,2,4,2,2,20,4.0,7,3,1,,558,1997,-7,,1.0,Nicaragua,NIC
LAT1997,1,3.0,2,4,5,,,,4,4,4,,,4.0,,2.0,,,2,3,,3,3,3,3,3,3,1,1,30,3.0,1,1,2,,558,1997,-7,,1.0,Nicaragua,NIC
LAT1997,2,2.0,1,4,-6,,,,1,3,5,,,3.0,,2.0,,,2,4,,4,4,2,4,4,4,2,1,21,6.0,7,2,1,,558,1997,-7,,1.0,Nicaragua,NIC
LAT1997,1,7.0,1,1,8,,,,1,2,2,,,3.0,,1.0,,,1,2,,2,2,1,1,2,1,1,2,20,6.0,-2,2,1,,558,1997,-7,,1.0,Nicaragua,NIC
LAT1997,1,5.0,3,3,2,,,,1,3,4,,,2.0,,2.0,,,2,3,,2,1,3,2,2,2,2,1,52,7.0,1,2,1,,558,1997,-7,,1.0,Nicaragua,NIC
LAT1997,1,6.0,2,3,5,,,,5,2,3,,,2.0,,2.0,,,2,3,,3,1,1,3,3,3,1,2,18,4.0,7,3,1,,558,1997,-7,,1.0,Nicaragua,NIC
LAT1997,1,6.0,3,4,6,,,,1,3,4,,,4.0,,3.0,,,2,4,,4,2,4,4,3,4,2,2,50,1.0,6,4,2,,558,1997,-7,,1.0,Nicaragua,NIC
