ola,columna,valor,total_apariciones
LAT2015,X_020,0.72222222,180
LAT2015,X_020,0.3203505,161
LAT2015,X_020,0.414024544803428,146
LAT2015,X_020,0.5,140
LAT2015,X_020,0.8403213582044606,134
LAT2015,X_020,0.758429019662108,133
LAT2015,X_020,0.4856462,130
LAT2015,X_020,0.6941350344831949,104
LAT2015,X_020,0.6763367262447583,103
LAT2015,X_020,0.6075431305881858,100
LAT2015,X_020,0.2420877,98
LAT2015,X_020,0.5698466601289637,95
LAT2015,X_020,1.55970072877153,94
LAT2015,X_020,0.6429398517891299,94
LAT2015,X_020,4.48697004115838,85
LAT2015,X_020,0.7428305130439851,84
LAT2015,X_020,0.705233990222727,82
LAT2015,X_020,0.7558293082918003,72
LAT2015,X_020,2.3454521,53
LAT2015,X_020,1.3711373,47
LAT2015,X_020,1.2455592,47
LAT2015,X_020,0.9412645,44
LAT2015,X_020,0.3682655351475372,43
LAT2015,X_020,0.2397655,41
LAT2015,X_020,1.4969926,39
LAT2015,X_020,0.9770737,36
LAT2015,X_020,0.3634806,34
LAT2015,X_020,1.1204201,33
LAT2015,X_020,0.8949291,29
LAT2015,X_020,0.8199232789966475,27
LAT2015,X_020,1.8882476,26
LAT2015,X_020,0.9322354,26
LAT2015,X_020,1.4312446,25
LAT2015,X_020,1.8144023,25
LAT2015,X_020,1.026224,23
LAT2015,X_020,1.7724495,22
LAT2015,X_020,0.1580085,21
LAT2015,X_020,2.000212921993338,21
LAT2015,X_020,0.9441028,20
LAT2015,X_020,0.7312883,20
LAT2015,X_020,1.4826326,19
LAT2015,X_020,1.4132539,19
LAT2015,X_020,1.1927883424602734,19
LAT2015,X_020,0.614355,18
LAT2015,X_020,0.1811899,17
LAT2015,X_020,2.2756571692020393,17
LAT2015,X_020,1.3579845,16
LAT2015,X_020,0.7134551,14
LAT2015,X_020,1.9809445,14
LAT2015,X_020,2.4997661163065104,13
LAT2015,X_020,1.946317841894733,13
LAT2015,X_020,3.5556674,11
LAT2015,X_020,3.1500053044176735,11
LAT2015,X_020,4.5350866,10
LAT2015,X_020,0.7044869,10
LAT2015,X_020,0.6698073,10
LAT2015,X_020,2.516964500320882,10
LAT2015,X_020,2.45499023080711,8
LAT2015,X_020,2.6735164369345,8
LAT2015,X_020,5.2004285,5
LAT2015,X_020,6.966547996629454,5
LAT2015,X_020,6.240216055336892,5
LAT2015,X_020,2.7506046,4
LAT2015,X_020,6.9482894,4
LAT2015,X_020,0.4598123,4
LAT2015,X_020,7.17882843579623,4
LAT2015,X_020,5.636272470093064,4
LAT2015,X_020,1.156862,3
LAT2015,X_020,0.4656658,3
LAT2015,X_020,3.0030799,3
LAT2015,X_020,2.2476473,3
LAT2015,X_020,3.3942735,2
LAT2015,X_020,2.0586827,2
LAT2015,X_020,1.0712112,2
LAT2015,X_020,22.066834532404883,2
LAT2015,X_020,15.518747807036906,2
LAT2015,X_020,17.887425533663542,2
LAT2015,X_020,28.3600781535431,1
LAT2015,X_020,6.8816376,1
LAT2015,X_020,0.3485263,1
LAT2015,X_020,0.118261,1
LAT2015,X_020,0.8658503,1
LAT2015,X_020,2.6612298,1
LAT2015,X_020,0.5339835,1
LAT2015,X_020,1.7554473,1
LAT2015,X_020,7.514396938550629,1
LAT2016,X_020,1.0,10404
LAT2016,X_020,0.729,588
LAT2016,X_020,1.05668061,560
LAT2016,X_020,1.018518519,540
LAT2016,X_020,1.037735849,530
LAT2016,X_020,0.577609824,466
LAT2016,X_020,1.506942,380
LAT2016,X_020,0.801647313,370
LAT2016,X_020,1.438,315
LAT2016,X_020,0.666064,300
LAT2016,X_020,1.059,279
LAT2016,X_020,0.925925926,270
LAT2016,X_020,1.038461538,260
LAT2016,X_020,0.940230747,240
LAT2016,X_020,0.9,200
LAT2016,X_020,0.913017396,200
LAT2016,X_020,0.771449,180
LAT2016,X_020,0.633441,140
LAT2016,X_020,0.7389000058174133,134
LAT2016,X_020,0.6266212,125
LAT2016,X_020,1.071317652,120
LAT2016,X_020,0.76557,114
LAT2016,X_020,0.83268,114
LAT2016,X_020,0.732755637,112
LAT2016,X_020,0.9146999716758728,104
LAT2016,X_020,0.8772000074386597,97
LAT2016,X_020,4.184264127,90
LAT2016,X_020,0.6785536,87
LAT2016,X_020,0.69662,83
LAT2016,X_020,0.8211,82
LAT2016,X_020,0.996999979019165,82
LAT2016,X_020,0.6127734,77
LAT2016,X_020,0.33809998631477356,75
LAT2016,X_020,0.74716,73
LAT2016,X_020,0.7433000206947327,73
LAT2016,X_020,1.13035,72
LAT2016,X_020,0.68694,71
LAT2016,X_020,0.75492,70
LAT2016,X_020,0.7577,67
LAT2016,X_020,0.5348074,67
LAT2016,X_020,1.5222149,66
LAT2016,X_020,0.3806999921798706,64
LAT2016,X_020,0.6519298,61
LAT2016,X_020,1.03924,59
LAT2016,X_020,1.1075999736785889,57
LAT2016,X_020,0.930899977684021,56
LAT2016,X_020,0.9557033,54
LAT2016,X_020,1.34018,53
LAT2016,X_020,0.6350399,53
LAT2016,X_020,0.8812999725341797,53
LAT2016,X_020,1.0858999490737915,52
LAT2016,X_020,1.45767,50
LAT2016,X_020,1.263700008392334,48
LAT2016,X_020,0.945900022983551,47
LAT2016,X_020,0.928600013256073,46
LAT2016,X_020,0.934583,44
LAT2016,X_020,0.7045999765396118,44
LAT2016,X_020,1.2991769,43
LAT2016,X_020,0.8156717,42
LAT2016,X_020,0.5864378,42
LAT2016,X_020,1.1575000286102295,42
LAT2016,X_020,0.763700008392334,39
LAT2016,X_020,0.536599522,38
LAT2016,X_020,0.9636841,37
LAT2016,X_020,0.7950453,37
LAT2016,X_020,0.7440613,37
LAT2016,X_020,1.60194,31
LAT2016,X_020,1.68744,30
LAT2016,X_020,1.83538,28
LAT2016,X_020,1.47282,25
LAT2016,X_020,0.573478,25
LAT2016,X_020,2.170099973678589,25
LAT2016,X_020,0.6101234,24
LAT2016,X_020,1.4885752,23
LAT2016,X_020,0.87713,22
LAT2016,X_020,0.5138237,22
LAT2016,X_020,0.9854621,21
LAT2016,X_020,1.11463,20
LAT2016,X_020,1.4175000190734863,20
LAT2016,X_020,0.86493,19
LAT2016,X_020,1.29,18
LAT2016,X_020,1.513200044631958,18
LAT2016,X_020,1.02478,17
LAT2016,X_020,3.5905714,17
LAT2016,X_020,0.8746509,17
LAT2016,X_020,0.8944167,16
LAT2016,X_020,1.24778,15
LAT2016,X_020,1.14721,14
LAT2016,X_020,2.334584,14
LAT2016,X_020,0.5005118,14
LAT2016,X_020,1.44447,12
LAT2016,X_020,0.94076,11
LAT2016,X_020,0.95402,11
LAT2016,X_020,1.5711,10
LAT2016,X_020,0.7836679,10
LAT2016,X_020,4.2069879,10
LAT2016,X_020,0.8410702,9
LAT2016,X_020,0.7774754,9
LAT2016,X_020,2.1848738,9
LAT2016,X_020,5.392300128936768,9
LAT2016,X_020,1.2482023,8
LAT2016,X_020,3.3603184,8
LAT2016,X_020,0.7276181,8
LAT2016,X_020,5.828400135040283,8
LAT2016,X_020,1.26075,7
LAT2016,X_020,1.99931,7
LAT2016,X_020,2.4299247,7
LAT2016,X_020,2.2741008,7
LAT2016,X_020,4.114017,6
LAT2016,X_020,2.17459,5
LAT2016,X_020,3.4496915,5
LAT2016,X_020,3.8501966,5
LAT2016,X_020,5.545400142669678,5
LAT2016,X_020,1.37128,4
LAT2016,X_020,6.655753352,4
LAT2016,X_020,0.763365,4
LAT2016,X_020,1.2158644,4
LAT2016,X_020,2.7841673,4
LAT2016,X_020,1.86147,3
LAT2016,X_020,0.8080699,3
LAT2016,X_020,0.4808736,3
LAT2016,X_020,3.9372058,3
LAT2016,X_020,0.9018859,3
LAT2016,X_020,2.8470855,3
LAT2016,X_020,1.4245996,3
LAT2016,X_020,2.66451,2
LAT2016,X_020,13.319899559020996,2
LAT2016,X_020,1.71143,1
LAT2016,X_020,1.3931171,1
LAT2016,X_020,2.6056266,1
LAT2017,X_020,1.0,12140
LAT2017,X_020,0.71,600
LAT2017,X_020,1.053571428,560
LAT2017,X_020,1.0377358,530
LAT2017,X_020,0.9,451
LAT2017,X_020,0.686648413,392
LAT2017,X_020,1.5,380
LAT2017,X_020,0.985413641,301
LAT2017,X_020,0.666667,300
LAT2017,X_020,0.999,299
LAT2017,X_020,1.583,286
LAT2017,X_020,0.9259259,270
LAT2017,X_020,1.0769231,260
LAT2017,X_020,0.500226141,257
LAT2017,X_020,0.958333333,240
LAT2017,X_020,0.777778,180
LAT2017,X_020,2.445349165,154
LAT2017,X_020,0.58,144
LAT2017,X_020,0.642857,140
LAT2017,X_020,0.4950897,130
LAT2017,X_020,0.6240806,101
LAT2017,X_020,0.78,101
LAT2017,X_020,0.48,99
LAT2017,X_020,1.09,98
LAT2017,X_020,0.95,98
LAT2017,X_020,0.49,87
LAT2017,X_020,0.5506049,85
LAT2017,X_020,1.1866264,81
LAT2017,X_020,0.58778,80
LAT2017,X_020,0.5716802,76
LAT2017,X_020,1.3822962,69
LAT2017,X_020,0.6311088,68
LAT2017,X_020,0.62,65
LAT2017,X_020,1.1013325,59
LAT2017,X_020,1.43980055,57
LAT2017,X_020,0.81,55
LAT2017,X_020,1.1316024,52
LAT2017,X_020,1.3104393,50
LAT2017,X_020,1.1485198,50
LAT2017,X_020,0.68,49
LAT2017,X_020,0.52,48
LAT2017,X_020,1.0560385,47
LAT2017,X_020,0.5,47
LAT2017,X_020,1.06,46
LAT2017,X_020,1.673806,41
LAT2017,X_020,0.93,41
LAT2017,X_020,1.2721187,40
LAT2017,X_020,1.74,39
LAT2017,X_020,0.84,37
LAT2017,X_020,1.36,30
LAT2017,X_020,1.1853367,29
LAT2017,X_020,1.5905629,26
LAT2017,X_020,1.814411,26
LAT2017,X_020,0.78426084,26
LAT2017,X_020,2.66,24
LAT2017,X_020,1.2422121,20
LAT2017,X_020,1.16,18
LAT2017,X_020,1.53,15
LAT2017,X_020,5.05,15
LAT2017,X_020,0.7918564,14
LAT2017,X_020,0.6110205,13
LAT2017,X_020,1.0780497,11
LAT2017,X_020,3.1977823,11
LAT2017,X_020,2.662301341,10
LAT2017,X_020,1.3455559,7
LAT2017,X_020,14.26,5
LAT2017,X_020,2.6369171,4
LAT2017,X_020,4.1098509,4
LAT2017,X_020,6.3491521,3
LAT2017,X_020,0.1,3
LAT2017,X_020,5.5491853,2
LAT2017,X_020,19.9,2
LAT2017,X_020,4.6460662,1
LAT2017,X_020,37.48,1
LAT2018,X_020,1.0,11204
LAT2018,X_020,0.7509999871253967,573
LAT2018,X_020,1.0535714626312256,560
LAT2018,X_020,1.075469970703125,530
LAT2018,X_020,0.45189186930656433,477
LAT2018,X_020,0.8999999761581421,400
LAT2018,X_020,1.421049952507019,380
LAT2018,X_020,0.9520000219345093,310
LAT2018,X_020,1.496000051498413,302
LAT2018,X_020,0.833329975605011,300
LAT2018,X_020,1.2410303354263306,279
LAT2018,X_020,0.9259300231933594,270
LAT2018,X_020,0.9583333134651184,240
LAT2018,X_020,0.7400000095367432,240
LAT2018,X_020,0.949999988079071,229
LAT2018,X_020,0.7186856269836426,204
LAT2018,X_020,0.984000027179718,203
LAT2018,X_020,0.7222200036048889,180
LAT2018,X_020,0.5605000257492065,174
LAT2018,X_020,1.371999979019165,145
LAT2018,X_020,0.5714300274848938,140
LAT2018,X_020,1.0299999713897705,121
LAT2018,X_020,0.777999997138977,117
LAT2018,X_020,0.5812267661094666,104
LAT2018,X_020,1.1640000343322754,104
LAT2018,X_020,0.7955179810523987,93
LAT2018,X_020,4.453831672668457,92
LAT2018,X_020,0.627934992313385,88
LAT2018,X_020,1.0094000101089478,83
LAT2018,X_020,0.6801000237464905,83
LAT2018,X_020,0.8500000238418579,83
LAT2018,X_020,1.0395259857177734,81
LAT2018,X_020,1.0876359939575195,80
LAT2018,X_020,0.817799985408783,75
LAT2018,X_020,1.2000000476837158,75
LAT2018,X_020,1.1210769414901733,73
LAT2018,X_020,1.2118680477142334,71
LAT2018,X_020,1.1013000011444092,71
LAT2018,X_020,0.7526000142097473,70
LAT2018,X_020,0.9827470183372498,69
LAT2018,X_020,0.9524000287055969,69
LAT2018,X_020,1.065600037574768,67
LAT2018,X_020,0.5503979921340942,65
LAT2018,X_020,0.9881269931793213,59
LAT2018,X_020,1.1769520044326782,58
LAT2018,X_020,0.46880000829696655,57
LAT2018,X_020,0.6886979937553406,55
LAT2018,X_020,0.5206000208854675,55
LAT2018,X_020,1.5484199523925781,51
LAT2018,X_020,0.5233410000801086,50
LAT2018,X_020,1.1627999544143677,49
LAT2018,X_020,1.3719149827957153,48
LAT2018,X_020,0.9952999949455261,44
LAT2018,X_020,1.0664000511169434,44
LAT2018,X_020,0.4860939085483551,44
LAT2018,X_020,1.2367000579833984,43
LAT2018,X_020,0.8523010015487671,42
LAT2018,X_020,1.0665550231933594,41
LAT2018,X_020,1.341567039489746,40
LAT2018,X_020,0.8320000171661377,38
LAT2018,X_020,0.9519000053405762,31
LAT2018,X_020,1.6335999965667725,30
LAT2018,X_020,1.988800048828125,23
LAT2018,X_020,1.7063000202178955,21
LAT2018,X_020,0.8272089958190918,17
LAT2018,X_020,0.9852150082588196,17
LAT2018,X_020,1.531000018119812,15
LAT2018,X_020,0.756833016872406,13
LAT2018,X_020,1.0690220594406128,11
LAT2018,X_020,4.798799991607666,8
LAT2018,X_020,5.262199878692627,8
LAT2018,X_020,2.28924298286438,6
LAT2018,X_020,4.384253025054932,5
LAT2018,X_020,13.097200393676758,3
LAT2018,X_020,11.003399848937988,2
LAT2018,X_020,11.789199829101562,2
LAT2020,X_020,1.0,12329
LAT2020,X_020,1.08,530
LAT2020,X_020,0.83,482
LAT2020,X_020,1.42,475
LAT2020,X_020,0.86,350
LAT2020,X_020,0.52,302
LAT2020,X_020,0.9,294
LAT2020,X_020,0.72,291
LAT2020,X_020,0.76,287
LAT2020,X_020,0.93,270
LAT2020,X_020,0.77,252
LAT2020,X_020,0.74,209
LAT2020,X_020,0.51,197
LAT2020,X_020,1.19,194
LAT2020,X_020,0.57,140
LAT2020,X_020,1.38,140
LAT2020,X_020,0.69,140
LAT2020,X_020,0.63,139
LAT2020,X_020,1.1,139
LAT2020,X_020,1.16,136
LAT2020,X_020,0.75,131
LAT2020,X_020,0.81,130
LAT2020,X_020,0.65,122
LAT2020,X_020,0.67,106
LAT2020,X_020,1.57,101
LAT2020,X_020,0.4,96
LAT2020,X_020,0.96,95
LAT2020,X_020,0.45,89
LAT2020,X_020,0.66,89
LAT2020,X_020,0.97,88
LAT2020,X_020,1.04,85
LAT2020,X_020,0.58,84
LAT2020,X_020,1.14,78
LAT2020,X_020,0.71,68
LAT2020,X_020,1.09,67
LAT2020,X_020,1.12,65
LAT2020,X_020,0.85,63
LAT2020,X_020,1.92,60
LAT2020,X_020,0.92,57
LAT2020,X_020,0.56,55
LAT2020,X_020,1.54,55
LAT2020,X_020,1.26,55
LAT2020,X_020,1.01,53
LAT2020,X_020,2.12,52
LAT2020,X_020,1.25,49
LAT2020,X_020,1.43,49
LAT2020,X_020,1.3,44
LAT2020,X_020,2.2,42
LAT2020,X_020,2.07,42
LAT2020,X_020,0.91,42
LAT2020,X_020,0.47,39
LAT2020,X_020,0.79,37
LAT2020,X_020,1.15,36
LAT2020,X_020,0.98,35
LAT2020,X_020,0.78,35
LAT2020,X_020,0.7,34
LAT2020,X_020,0.62,32
LAT2020,X_020,0.53,31
LAT2020,X_020,2.13,29
LAT2020,X_020,1.58,27
LAT2020,X_020,2.26,27
LAT2020,X_020,2.73,26
LAT2020,X_020,1.33,25
LAT2020,X_020,2.45,21
LAT2020,X_020,2.44,20
LAT2020,X_020,0.94,19
LAT2020,X_020,0.8,19
LAT2020,X_020,0.55,19
LAT2020,X_020,0.6,19
LAT2020,X_020,1.83,18
LAT2020,X_020,3.27,16
LAT2020,X_020,2.38,15
LAT2020,X_020,2.08,14
LAT2020,X_020,3.94,13
LAT2020,X_020,1.27,10
LAT2020,X_020,1.47,9
LAT2020,X_020,2.64,8
LAT2020,X_020,8.0,8
LAT2020,X_020,1.22,8
LAT2020,X_020,3.01,7
LAT2020,X_020,1.51,7
LAT2020,X_020,2.93,6
LAT2020,X_020,9.4,5
LAT2020,X_020,1.76,5
LAT2020,X_020,1.99,4
LAT2020,X_020,2.0,4
LAT2020,X_020,2.06,4
LAT2020,X_020,14.67,3
LAT2020,X_020,24.66,1
LAT2020,X_020,1.81,1
LAT2023,X_020,1.0,12204
LAT2023,X_020,0.8816327,523
LAT2023,X_020,0.7346939,408
LAT2023,X_020,1.42105,380
LAT2023,X_020,0.83333,300
LAT2023,X_020,1.6326531,269
LAT2023,X_020,0.72222,180
LAT2023,X_020,0.573609,174
LAT2023,X_020,0.646669,146
LAT2023,X_020,0.6613063,141
LAT2023,X_020,0.57143,140
LAT2023,X_020,0.6739837,139
LAT2023,X_020,0.88136,125
LAT2023,X_020,1.13199,120
LAT2023,X_020,1.052,116
LAT2023,X_020,0.7585158,113
LAT2023,X_020,0.7394617,111
LAT2023,X_020,0.64946,109
LAT2023,X_020,0.5227775,108
LAT2023,X_020,0.7850539,102
LAT2023,X_020,0.6177955,99
LAT2023,X_020,0.7591813,99
LAT2023,X_020,1.011,97
LAT2023,X_020,1.171,85
LAT2023,X_020,0.7288608,80
LAT2023,X_020,0.58259,80
LAT2023,X_020,1.35523,76
LAT2023,X_020,1.11328,76
LAT2023,X_020,0.7263232,75
LAT2023,X_020,0.69,74
LAT2023,X_020,0.6576308,73
LAT2023,X_020,0.718,73
LAT2023,X_020,0.62,68
LAT2023,X_020,0.646,64
LAT2023,X_020,1.008,63
LAT2023,X_020,0.8464017,62
LAT2023,X_020,0.969,61
LAT2023,X_020,0.7732743,58
LAT2023,X_020,1.0015488,57
LAT2023,X_020,0.27027,57
LAT2023,X_020,0.8913784,55
LAT2023,X_020,1.1316096,54
LAT2023,X_020,0.87,54
LAT2023,X_020,0.35948,54
LAT2023,X_020,0.48126,54
LAT2023,X_020,1.192,53
LAT2023,X_020,1.125,53
LAT2023,X_020,0.65974,53
LAT2023,X_020,1.24,52
LAT2023,X_020,1.01332,51
LAT2023,X_020,1.1345819,49
LAT2023,X_020,1.6245524,49
LAT2023,X_020,1.50464,49
LAT2023,X_020,1.4382157,46
LAT2023,X_020,0.871,43
LAT2023,X_020,0.65647,43
LAT2023,X_020,2.31139,42
LAT2023,X_020,1.5702021,38
LAT2023,X_020,0.905,36
LAT2023,X_020,1.515604,34
LAT2023,X_020,1.29619,34
LAT2023,X_020,1.271,32
LAT2023,X_020,1.221,32
LAT2023,X_020,1.4370974,31
LAT2023,X_020,1.19363,31
LAT2023,X_020,0.9153043,30
LAT2023,X_020,1.8529976,29
LAT2023,X_020,1.5011786,29
LAT2023,X_020,1.032681,29
LAT2023,X_020,1.0885952,27
LAT2023,X_020,0.906,27
LAT2023,X_020,1.418,27
LAT2023,X_020,0.9778469,26
LAT2023,X_020,1.3022967,24
LAT2023,X_020,2.0217797,24
LAT2023,X_020,1.476,23
LAT2023,X_020,0.31808,23
LAT2023,X_020,0.7660252,21
LAT2023,X_020,1.3989133,20
LAT2023,X_020,1.4583,20
LAT2023,X_020,2.73894,19
LAT2023,X_020,1.8885116,17
LAT2023,X_020,1.3934179,17
LAT2023,X_020,1.0444025,16
LAT2023,X_020,0.48347,16
LAT2023,X_020,1.026,14
LAT2023,X_020,2.7461004,13
LAT2023,X_020,2.28798,13
LAT2023,X_020,2.7792979,12
LAT2023,X_020,0.84302,12
LAT2023,X_020,1.3125281,11
LAT2023,X_020,4.3537023,11
LAT2023,X_020,5.1261915,10
LAT2023,X_020,1.826,10
LAT2023,X_020,3.03875,10
LAT2023,X_020,1.488,9
LAT2023,X_020,1.754,9
LAT2023,X_020,0.76287,9
LAT2023,X_020,2.2452849,8
LAT2023,X_020,1.3811977,6
LAT2023,X_020,1.549,6
LAT2023,X_020,1.068,6
LAT2023,X_020,1.05373,6
LAT2023,X_020,1.13641,6
LAT2023,X_020,3.6989884,5
LAT2023,X_020,0.731,5
LAT2023,X_020,0.761,5
LAT2023,X_020,1.7664134,4
LAT2023,X_020,2.4447385,4
LAT2023,X_020,1.23781,4
LAT2023,X_020,1.3277624,3
LAT2023,X_020,1.1217123,3
LAT2023,X_020,3.73129,3
LAT2023,X_020,1.2314833,2
LAT2023,X_020,1.5184975,2
LAT2023,X_020,1.656,2
LAT2023,X_020,1.18234,2
LAT2023,X_020,1.59008,2
LAT2023,X_020,44.0222936,1
LAT2023,X_020,41.1272104,1
LAT2023,X_020,23.0351587,1
LAT2023,X_020,24.6566813,1
LAT2023,X_020,1.723,1
LAT2023,X_020,1.38213,1
LAT2023,X_020,12.84794,1
LAT2024,X_020,1.0,14404
LAT2024,X_020,0.7200000286102295,605
LAT2024,X_020,1.5921000242233276,304
LAT2024,X_020,0.9648000001907349,301
LAT2024,X_020,0.7577000260353088,123
LAT2024,X_020,0.4652999937534332,121
LAT2024,X_020,0.48019999265670776,112
LAT2024,X_020,0.8557999730110168,96
LAT2024,X_020,0.6021000146865845,96
LAT2024,X_020,0.756600022315979,95
LAT2024,X_020,0.5820000171661377,90
LAT2024,X_020,1.3092000484466553,89
LAT2024,X_020,1.031499981880188,88
LAT2024,X_020,0.8924000263214111,86
LAT2024,X_020,0.7278000116348267,83
LAT2024,X_020,1.1259000301361084,81
LAT2024,X_020,1.5264999866485596,81
LAT2024,X_020,0.8616999983787537,76
LAT2024,X_020,0.8537999987602234,75
LAT2024,X_020,0.8863000273704529,74
LAT2024,X_020,1.238800048828125,70
LAT2024,X_020,0.70660001039505,70
LAT2024,X_020,1.514299988746643,70
LAT2024,X_020,0.9814000129699707,67
LAT2024,X_020,1.166100025177002,63
LAT2024,X_020,0.7627000212669373,62
LAT2024,X_020,0.722000002861023,62
LAT2024,X_020,0.7123000025749207,60
LAT2024,X_020,0.8321999907493591,58
LAT2024,X_020,1.4129999876022339,58
LAT2024,X_020,0.6797000169754028,56
LAT2024,X_020,0.42080000042915344,54
LAT2024,X_020,0.8980000019073486,53
LAT2024,X_020,0.7861999869346619,53
LAT2024,X_020,1.4018000364303589,53
LAT2024,X_020,0.7799999713897705,52
LAT2024,X_020,1.1337000131607056,49
LAT2024,X_020,0.8034999966621399,49
LAT2024,X_020,0.9300000071525574,48
LAT2024,X_020,1.7969000339508057,47
LAT2024,X_020,0.6743000149726868,46
LAT2024,X_020,1.298699975013733,45
LAT2024,X_020,0.5303000211715698,44
LAT2024,X_020,0.8955000042915344,43
LAT2024,X_020,1.0571999549865723,43
LAT2024,X_020,0.9646000266075134,39
LAT2024,X_020,1.1742000579833984,38
LAT2024,X_020,0.8917999863624573,38
LAT2024,X_020,1.1031999588012695,36
LAT2024,X_020,0.8173999786376953,36
LAT2024,X_020,0.8647000193595886,35
LAT2024,X_020,1.0949000120162964,34
LAT2024,X_020,0.8593000173568726,34
LAT2024,X_020,1.1102999448776245,33
LAT2024,X_020,0.8240000009536743,33
LAT2024,X_020,1.1305999755859375,31
LAT2024,X_020,1.3592000007629395,30
LAT2024,X_020,1.1920000314712524,29
LAT2024,X_020,0.8296999931335449,26
LAT2024,X_020,0.9236000180244446,26
LAT2024,X_020,1.4027999639511108,24
LAT2024,X_020,1.319700002670288,23
LAT2024,X_020,1.0916999578475952,20
LAT2024,X_020,1.7141000032424927,16
LAT2024,X_020,0.8373000025749207,15
LAT2024,X_020,0.8672000169754028,14
LAT2024,X_020,1.7752000093460083,14
LAT2024,X_020,1.7800999879837036,13
LAT2024,X_020,1.8436000347137451,11
LAT2024,X_020,0.7009999752044678,11
LAT2024,X_020,0.6689000129699707,11
LAT2024,X_020,0.6741999983787537,10
LAT2024,X_020,1.4536000490188599,10
LAT2024,X_020,1.681399941444397,8
LAT2024,X_020,1.4420000314712524,8
LAT2024,X_020,7.000199794769287,7
LAT2024,X_020,6.817800045013428,7
LAT2024,X_020,1.767799973487854,5
LAT2024,X_020,1.6598999500274658,5
LAT2024,X_020,1.830899953842163,4
LAT2024,X_020,1.5688999891281128,4
LAT2024,X_020,1.6949000358581543,4
LAT2024,X_020,14.80090045928955,3
LAT2024,X_020,15.196900367736816,3
LAT2024,X_020,1.4536999464035034,3
LAT2024,X_020,1.719099998474121,2
LAT2024,X_020,1.4652999639511108,2
LAT2024,X_020,1.556399941444397,2
LAT2024,X_020,19.779300689697266,1
LAT2024,X_020,19.263900756835938,1
LAT1995,pais_nombre,Chile,1240
LAT1995,pais_nombre,Perú,1226
LAT1995,pais_nombre,Uruguay,1212
LAT1995,pais_nombre,México,1204
LAT1995,pais_nombre,Argentina,1200
LAT1995,pais_nombre,Brasil,1200
LAT1995,pais_nombre,Venezuela,1200
LAT1995,pais_nombre,Paraguay,587
LAT1996,pais_nombre,,2481
LAT1996,pais_nombre,México,1526
LAT1996,pais_nombre,Venezuela,1500
LAT1996,pais_nombre,Colombia,1202
LAT1996,pais_nombre,Chile,1200
LAT1996,pais_nombre,Ecuador,1200
LAT1996,pais_nombre,Perú,1200
LAT1996,pais_nombre,Uruguay,1200
LAT1996,pais_nombre,Argentina,1199
LAT1996,pais_nombre,Brasil,1080
LAT1996,pais_nombre,Nicaragua,1034
LAT1996,pais_nombre,Panamá,1005
LAT1996,pais_nombre,El Salvador,1003
LAT1996,pais_nombre,Costa Rica,1001
LAT1996,pais_nombre,Guatemala,1001
LAT1996,pais_nombre,Honduras,998
LAT1996,pais_nombre,Bolivia,772
LAT1996,pais_nombre,Paraguay,598
LAT1997,pais_nombre,,2476
LAT1997,pais_nombre,Colombia,1200
LAT1997,pais_nombre,Chile,1200
LAT1997,pais_nombre,Ecuador,1200
LAT1997,pais_nombre,Venezuela,1200
LAT1997,pais_nombre,Argentina,1196
LAT1997,pais_nombre,Uruguay,1189
LAT1997,pais_nombre,México,1105
LAT1997,pais_nombre,Perú,1054
LAT1997,pais_nombre,Panamá,1021
LAT1997,pais_nombre,Honduras,1011
LAT1997,pais_nombre,El Salvador,1010
LAT1997,pais_nombre,Costa Rica,1007
LAT1997,pais_nombre,Nicaragua,1002
LAT1997,pais_nombre,Brasil,1001
LAT1997,pais_nombre,Guatemala,1000
LAT1997,pais_nombre,Bolivia,796
LAT1997,pais_nombre,Paraguay,575
LAT1998,pais_nombre,,2492
LAT1998,pais_nombre,Argentina,1200
LAT1998,pais_nombre,Colombia,1200
LAT1998,pais_nombre,Chile,1200
LAT1998,pais_nombre,Ecuador,1200
LAT1998,pais_nombre,México,1200
LAT1998,pais_nombre,Uruguay,1200
LAT1998,pais_nombre,Venezuela,1200
LAT1998,pais_nombre,Perú,1045
LAT1998,pais_nombre,Brasil,1000
LAT1998,pais_nombre,Costa Rica,1000
LAT1998,pais_nombre,El Salvador,1000
LAT1998,pais_nombre,Guatemala,1000
LAT1998,pais_nombre,Honduras,1000
LAT1998,pais_nombre,Nicaragua,1000
LAT1998,pais_nombre,Panamá,1000
LAT1998,pais_nombre,Bolivia,794
LAT1998,pais_nombre,Paraguay,600
LAT2000,pais_nombre,Argentina,1200
LAT2000,pais_nombre,Colombia,1200
LAT2000,pais_nombre,Ecuador,1200
LAT2000,pais_nombre,Uruguay,1200
LAT2000,pais_nombre,Venezuela,1200
LAT2000,pais_nombre,Chile,1183
LAT2000,pais_nombre,México,1166
